Vehicle Type,Fuel Type,Engine Size,Age of Vehicle,Mileage,Speed,Acceleration,Road Type,TrafficCondition,Temperature,Humidity,Wind Speed,Air Pressure,CO2Emissions,NOx Emissions,PM2.5 Emissions,VOC Emissions,SO2 Emissions,Emission Level
Car,Electric,5.048931092,20,207527,40.27906203,1.465680496,Highway,Moderate,1.78066319,49.73393835,0.1385070943,1040.496976,435.3557623,0.7378783133,0.1357156573,0.0560619427,0.06860766062,High
Truck,Petrol,5.277245871,1,265870,113.215528,3.698692253,Rural,Moderate,-3.336481223,55.36132014,2.339536,987.6779392,449.8816855,1.845101109,0.1910605886,0.03236754989,0.0750341592,High
Car,Hybrid,4.001246863,20,257512,96.58113584,0.7003052036,Highway,Free flow,26.39265677,61.9231658,14.61963996,999.6959859,147.2237258,1.332402122,0.02372974859,0.05804596687,0.05142361458,Low
Bus,Hybrid,0.8663336945,28,228324,112.3147494,3.887936009,Rural,Moderate,18.54377163,68.20751544,18.84793317,966.8503367,244.3973338,1.789993924,0.08039389182,0.03499317981,0.02613252415,Medium
Motorcycle,Petrol,4.41519421,8,229635,119.8331508,2.616976567,Rural,Heavy,-7.087443379,35.61855864,13.90722261,989.6832407,116.6109576,0.9605032038,0.1606003545,0.02351264294,0.09540753719,Low
Bus,Petrol,2.973595928,1,181465,52.05348049,1.922865522,Highway,Heavy,-8.735002529,51.73745469,4.522066263,962.6146148,341.6790361,0.8829813646,0.1695768785,0.01867292836,0.04750464889,High
Bus,Electric,3.740898913,24,132915,27.248798,1.501980548,City,Moderate,16.63297439,27.35702135,2.151167212,1036.328585,307.4315828,0.2462401472,0.02738379139,0.02520894527,0.01692364256,High
Car,Electric,4.17521913,6,196532,67.20049935,2.566003023,Rural,Heavy,22.5765596,98.39900525,17.54032567,1008.112978,432.8720515,0.741031799,0.1215592175,0.09465698827,0.03182503221,High
Truck,Electric,2.621230395,6,275898,105.7361297,1.587592313,Rural,Moderate,31.14368083,18.72880672,1.980610239,963.5981792,283.5012542,0.833111529,0.1365647396,0.03608480161,0.06431261238,Medium
Car,Diesel,5.568912227,13,159925,55.88782332,2.147259962,City,Moderate,13.91364621,15.06572261,3.020739275,1037.906558,401.4916543,1.039007094,0.05216052657,0.0677045108,0.0527607033,High
Bus,Diesel,1.496669307,4,95324,60.64791631,3.695076448,Rural,Moderate,23.82652394,26.88222757,11.93385443,958.036841,193.1406329,1.002749654,0.0163365004,0.07873767793,0.05533372601,Medium
Truck,Petrol,4.291861398,7,204404,16.13269271,3.129992532,City,Moderate,26.68278305,92.00542505,3.799941561,1042.694732,362.4140602,1.844050668,0.01393525222,0.06089185307,0.03451404464,High
Car,Hybrid,0.8226698158,22,4567,50.45465911,3.739911882,Highway,Heavy,20.65263465,65.88560581,4.551867119,960.5749308,68.07256685,1.063889702,0.07820994199,0.05562333935,0.01015802386,Low
Bus,Electric,5.608185748,21,205908,46.43937718,3.564868448,Highway,Heavy,7.610812618,45.59275257,2.845171377,1021.79762,118.187225,1.706060016,0.03421828953,0.04139329176,0.02272322725,Low
Truck,Diesel,1.385021493,17,294294,42.20262034,4.075362467,Highway,Heavy,-3.405225849,92.53954076,18.88652399,1014.530692,251.1361149,0.3439927441,0.118531228,0.02845336831,0.09452014059,Medium
Motorcycle,Hybrid,1.293397997,5,197863,106.4758404,1.008449799,Rural,Free flow,22.37692723,90.01471925,2.498503625,1028.270146,449.1023287,1.187053681,0.05749441501,0.09088719085,0.06293161324,High
Motorcycle,Diesel,2.531639692,13,256250,7.116171985,4.975614997,City,Free flow,28.43481659,40.15925059,18.62664125,1006.477,448.3013553,1.122006712,0.07423930047,0.06392403705,0.02484995308,High
Bus,Petrol,2.742544687,17,214650,116.6576619,2.378852249,City,Moderate,-0.5086440673,56.36409631,6.523939556,984.9921536,319.4464524,0.3961136252,0.07547043071,0.02289624247,0.0268514789,High
Car,Electric,1.914360376,16,27560,0.9896190328,3.59116469,City,Heavy,14.74333595,90.5373982,16.4311898,977.4400896,108.4495373,0.5657278844,0.1869481368,0.07704104743,0.09247103378,Low
Motorcycle,Diesel,3.842632637,8,84568,113.4712817,3.388750815,Rural,Moderate,9.862269239,31.93986624,18.99995139,1044.547061,356.4344945,1.050650596,0.1737006904,0.01858107598,0.02933741759,High
Motorcycle,Petrol,3.10315331,12,113246,65.76570034,2.830750423,Highway,Heavy,0.2851537763,40.75372314,10.38515502,994.1270238,129.5965866,1.090384982,0.1332650641,0.05676786676,0.01776170312,Low
Truck,Hybrid,0.977713063,15,208758,84.29342933,4.979081093,Rural,Free flow,2.265657493,79.30145949,15.40344249,1034.219355,207.7093456,1.810129311,0.03982739673,0.01552908977,0.0946224669,Medium
Truck,Hybrid,2.462190724,20,134443,22.45594196,1.086579248,City,Moderate,1.883707416,69.86388454,5.320209342,1022.305583,191.3842976,0.412528446,0.02462070373,0.05285415238,0.03189884548,Medium
Bus,Electric,5.014251151,9,124460,78.50538468,2.108644336,City,Moderate,10.94654772,4.8650392,7.659283853,1015.613495,448.0095866,0.6789919489,0.077583474,0.05868302767,0.08828084482,High
Truck,Hybrid,4.386447981,9,185084,105.8349202,0.6386527961,Rural,Free flow,9.523095917,11.73764365,11.05973451,1047.06093,362.106572,0.5561393437,0.1185070806,0.05524919278,0.08030436622,High
Motorcycle,Petrol,4.569328439,3,204228,16.73761678,0.9091773599,City,Heavy,17.70893661,84.62638781,17.00922353,1006.544959,81.9754904,1.586935138,0.1477479666,0.0495222061,0.03964417331,Low
Motorcycle,Diesel,4.430208005,11,265076,15.24979347,3.564820318,City,Heavy,-5.339465507,2.973873767,12.41476079,1023.301743,429.5240524,0.5102250593,0.01456417252,0.03195288066,0.09794670364,High
Car,Electric,2.417059711,26,9778,36.4773491,0.02421339382,Highway,Moderate,19.0625168,91.99292056,0.4419764803,1034.966963,243.6805296,1.807611926,0.04701008697,0.01824023076,0.09408872155,Medium
Bus,Diesel,1.318252395,7,285177,19.4071071,4.449103257,City,Free flow,-8.907695586,27.17527523,6.095691312,954.5977541,389.6440577,1.868040248,0.09330311017,0.06637730241,0.03748804609,High
Bus,Petrol,2.216829357,14,141376,13.27750177,3.165922416,Highway,Moderate,2.868756417,59.83791824,17.29943669,1049.630794,399.5054511,0.3127611496,0.07832715608,0.02390275753,0.03000834963,High
Truck,Hybrid,5.125283561,20,257589,81.39828432,2.204525269,Rural,Free flow,15.1069007,56.45808843,4.804736439,976.2174332,499.4064251,0.5120609195,0.097074537,0.04426363796,0.01460519004,High
Bus,Diesel,5.898448148,29,243933,25.65919367,1.656805536,City,Heavy,24.34681517,39.62537562,7.358563405,1020.251679,206.1248924,0.8302198609,0.07220491512,0.07623195762,0.09285047012,Medium
Motorcycle,Hybrid,3.368004477,22,2521,80.04178793,0.631370243,City,Moderate,28.56328118,3.143692361,7.792294463,1045.361623,438.9994911,1.74748283,0.1216935608,0.06458836793,0.08932695811,High
Car,Diesel,0.8504418456,18,84622,103.4315073,4.607812932,City,Free flow,-8.221934187,19.24712608,3.089054687,1026.313684,179.0584927,0.331645179,0.1745388518,0.0885612026,0.07159324538,Medium
Car,Hybrid,1.528233023,14,117257,78.24297497,3.561611625,Rural,Free flow,16.8743444,61.49734858,6.996240987,972.9617297,497.9930647,0.7545710437,0.02556494925,0.07128019288,0.09240729024,High
Car,Electric,2.474818992,7,114647,14.32404839,1.681964995,City,Moderate,7.721829626,44.63727727,16.34841438,986.2313888,234.6130532,1.432458939,0.06566798008,0.09457309841,0.03595063668,Medium
Truck,Diesel,3.808643813,7,131855,68.82930889,0.3546808972,Rural,Free flow,24.74544601,41.3837046,16.98187737,991.4179008,347.0811176,1.473910312,0.06060257428,0.02936032156,0.01945895987,High
Bus,Electric,1.190486958,18,42666,47.23544211,1.628414158,Highway,Heavy,4.188988106,9.770290079,11.61795088,1008.634749,497.5293949,0.7771760998,0.1133856605,0.01371396295,0.08025145901,High
Truck,Petrol,5.705457953,8,147870,41.20451241,0.923171474,City,Free flow,27.18618148,34.71274252,13.5747921,1010.294773,140.1878591,1.930034234,0.1795195357,0.01713306176,0.09789388733,Low
Bus,Hybrid,2.698435101,29,205163,38.22377624,3.931366566,City,Moderate,20.11184539,52.64305521,10.69145407,1028.790073,330.7998948,0.7696881874,0.1657834141,0.02831734888,0.03289394949,High
Truck,Petrol,5.545437933,23,263247,111.5318669,3.597993424,Rural,Moderate,29.48361919,7.769273494,0.8854512894,1035.967321,499.2696525,1.265674861,0.1814854929,0.01476363504,0.02994996873,High
Truck,Hybrid,4.858713374,16,70845,89.1008948,2.490803137,Rural,Free flow,39.2196979,6.669575262,13.93369733,958.953769,474.782048,1.269203815,0.05038016511,0.0338393481,0.09456517312,High
Car,Electric,4.728273817,7,165011,16.06185475,4.429205515,City,Heavy,35.42929886,49.15533832,19.93101751,977.3156647,149.3333392,1.620822237,0.07527424936,0.08676635743,0.07476234909,Low
Truck,Hybrid,3.954941815,11,235784,57.12065757,0.9034034407,City,Moderate,19.66450974,56.12521738,4.556466516,984.3662192,94.42632225,0.7780068592,0.06234097371,0.03362149269,0.03546175833,Low
Motorcycle,Electric,4.059275849,26,274279,38.18676903,2.259827927,Rural,Moderate,34.68810887,25.76415046,19.64302398,951.336467,241.7327134,0.8795826937,0.1137238851,0.08344585433,0.0604619234,Medium
Car,Petrol,4.117616823,14,193020,117.3525975,3.55310152,City,Moderate,-2.345509357,32.5766347,19.95547201,991.7584555,393.5099543,0.8945878234,0.137523111,0.03877230818,0.05298387845,High
Motorcycle,Petrol,4.069351213,3,97580,117.3634768,0.3390117486,Rural,Moderate,-7.848242154,79.68704245,2.83029211,985.8798655,405.3696774,0.211542601,0.08892259524,0.04939035248,0.07606158118,High
Truck,Electric,3.679386803,5,190828,38.34413692,1.863386804,Highway,Free flow,16.6566625,86.9236024,18.52270361,1002.539017,323.3425812,1.492029536,0.06847106756,0.08673413738,0.04817197994,High
Bus,Hybrid,5.929352896,29,39404,42.25357394,2.858324011,Rural,Free flow,38.71848881,32.52286867,13.51065269,960.0181491,326.6995814,1.56042805,0.1300666326,0.05433613524,0.04658842756,High
Truck,Electric,4.607910951,28,264733,71.92970486,1.834017694,City,Moderate,25.48682237,35.57145643,9.327436489,991.399278,104.2966597,1.659182026,0.1046848425,0.02106294469,0.08657774755,Low
Bus,Hybrid,4.84012122,15,206639,57.51684172,2.400994946,City,Heavy,5.257120179,83.03265573,6.89321435,1009.741596,248.5440543,1.457320592,0.1674568611,0.0423854738,0.07364171158,Medium
Motorcycle,Hybrid,5.336806638,25,9695,25.57210466,3.040591747,City,Heavy,23.43856764,97.38345014,12.59603187,1030.381527,309.2757654,1.225812055,0.0202492678,0.08324442603,0.07474885124,High
Motorcycle,Hybrid,1.921326766,24,212135,79.24946004,1.841953071,Rural,Free flow,-8.004614345,32.05931953,16.85573354,1026.645244,357.6194742,1.172071641,0.1498537093,0.01637555475,0.03446740862,High
Truck,Diesel,1.235781627,4,267866,40.09543727,0.5300717796,Highway,Heavy,13.53098103,78.87265712,0.6820471957,990.485657,91.29846395,1.32303306,0.1416249578,0.07646856627,0.05100402517,Low
Motorcycle,Petrol,3.31105107,22,242778,78.4459798,0.6972224867,City,Heavy,1.862784171,47.96923689,10.70924543,988.953258,360.7929558,0.1153197423,0.1746729918,0.07635722168,0.06350839138,High
Bus,Electric,3.473219617,12,49874,46.04178268,2.635019848,Rural,Heavy,-7.540092422,26.37280456,13.00527969,953.7472049,473.570961,0.9510018679,0.1705400976,0.04999779229,0.03333076778,High
Truck,Diesel,5.111745256,14,149803,84.02518726,0.8737001282,Highway,Moderate,2.495519035,68.17851966,0.5120658332,958.2644628,403.8059287,0.1754546129,0.03855801372,0.01182444716,0.09937374606,High
Bus,Electric,3.107674612,16,645,80.13593651,4.449168361,City,Heavy,26.12302157,46.25503768,17.78155199,1037.240644,330.7443574,1.027911162,0.1318524137,0.03199019904,0.05036351634,High
Truck,Petrol,3.768435733,24,32116,61.05753071,4.170928426,Highway,Heavy,17.55943911,26.81624395,19.03579839,1030.587505,93.71106509,0.3825949799,0.12478665,0.03468512452,0.04322165069,Low
Bus,Hybrid,3.54076888,29,40983,84.56879889,1.745160345,Highway,Free flow,-8.828255086,10.72296439,12.24982628,952.1087186,407.460412,0.1177304445,0.1419373641,0.07863296644,0.08662411331,High
Motorcycle,Petrol,0.9986544755,21,29402,55.31588115,4.15493586,Rural,Moderate,10.48688766,86.69544138,2.340021489,1038.267856,348.329979,1.487884769,0.196442576,0.05839179301,0.03228612305,High
Truck,Diesel,3.999117462,26,298613,13.93659596,2.665939152,Highway,Heavy,27.60855523,87.86678034,18.64823421,1011.387926,296.912335,1.438627593,0.0307912949,0.04019860318,0.0822123816,Medium
Car,Electric,5.105825086,19,276052,21.8527504,0.795254643,Highway,Moderate,37.73023468,7.496175591,16.10014195,1030.191912,410.964517,0.8347206141,0.1295539409,0.06543902917,0.09486262177,High
Motorcycle,Petrol,1.61900285,21,60269,29.5191761,3.071059273,City,Heavy,33.71787854,66.33953706,0.5709645811,1000.252672,353.5259723,0.2243964389,0.1234107394,0.0194433914,0.07483743127,High
Truck,Diesel,3.890525016,4,42231,7.587471387,3.397255586,Highway,Moderate,-9.924012439,16.25774306,11.58315256,965.0626379,261.3646652,1.952358077,0.01141882287,0.09960552303,0.05479560541,Medium
Bus,Petrol,3.886774831,18,38398,85.36574648,0.4194578924,Rural,Heavy,0.9350998513,64.63200802,2.290746328,985.6890501,155.5581126,0.38656902,0.1351436425,0.01688494948,0.02115959212,Medium
Car,Diesel,1.653761813,6,62372,44.08682722,1.572265452,Highway,Free flow,0.3868442121,90.76171936,2.821327924,995.0029078,276.9530769,1.027808476,0.10446012,0.08409653424,0.07305072775,Medium
Car,Diesel,1.442010583,2,297468,11.22279556,0.02691993806,Rural,Free flow,10.6547315,26.02146902,3.850198899,1025.391214,119.331821,0.6169435181,0.1568683166,0.04974699442,0.08513738734,Low
Car,Petrol,5.896270103,12,150410,98.39497449,1.582144017,City,Heavy,22.28772823,34.79292328,7.9237699,1031.26926,77.08804978,0.3514753594,0.1534951095,0.08988647146,0.04732378233,Low
Motorcycle,Electric,2.847339682,13,138459,82.03851414,1.677226665,City,Free flow,-2.346546956,79.51299592,17.52765722,1024.145293,155.2817866,1.074291424,0.01829466303,0.02789561598,0.07887908048,Medium
Motorcycle,Petrol,1.982592989,15,157247,54.26690846,3.151043134,City,Moderate,35.7839347,73.53737927,0.6215082535,997.664744,215.1954886,0.4722114932,0.1582782369,0.05957185799,0.05860736008,Medium
Motorcycle,Hybrid,1.690887631,12,30795,29.69104021,0.9952163982,City,Free flow,28.85584574,40.86552845,13.7842194,1016.370145,341.0623962,0.7854906552,0.1804689498,0.06347855967,0.07985103357,High
Bus,Petrol,4.271528911,1,168501,18.20950726,0.1504549336,Highway,Free flow,10.96659687,84.85480793,19.29101578,979.5514781,274.7183569,1.252353462,0.1300811079,0.05184729959,0.03413746041,Medium
Car,Electric,3.969115546,13,265945,55.00490301,1.578172667,Highway,Free flow,19.19967381,92.05854778,12.82466888,1048.780171,380.8153431,0.8349900609,0.1751498143,0.03524331927,0.01048531294,High
Car,Diesel,4.14647104,19,251393,106.2294892,4.128097731,City,Free flow,17.09010026,45.26436385,16.31210119,966.8205738,381.8643024,1.086954057,0.04954650505,0.0829227791,0.09964766046,High
Car,Diesel,1.257631343,6,138485,22.60743879,1.995726028,Highway,Free flow,19.11150278,3.94516026,18.03544632,1022.360257,367.7338072,0.5408169309,0.1811951683,0.02860685549,0.02508617811,High
Car,Hybrid,5.446379834,4,246923,68.23910748,2.075468849,Rural,Free flow,33.00576269,50.9439978,14.2959561,965.4930575,296.3642055,1.422407714,0.1878183758,0.03352772381,0.08910123556,Medium
Truck,Diesel,2.824185263,13,17665,115.4023194,2.345137814,Rural,Free flow,0.005981972534,73.96824595,13.19685597,978.0866142,348.3649552,1.305639917,0.06411380141,0.04713056983,0.01798927238,High
Car,Electric,2.429520913,8,8187,76.45398897,3.758944154,City,Heavy,24.18569843,22.00357425,0.3593348781,1024.882581,489.841895,1.416630916,0.07561966965,0.08474159026,0.06871539695,High
Bus,Hybrid,3.204279526,9,64989,52.79576762,2.400124462,Highway,Free flow,-4.648359993,9.943032061,10.37778178,1022.911571,367.6016378,0.7455402954,0.1450726836,0.01072729297,0.01505193567,High
Bus,Electric,2.828343542,6,25784,85.96475675,0.4564137627,Highway,Heavy,12.95819874,28.52146436,9.384515734,962.4509826,384.1160204,1.886911905,0.07385304723,0.09047810213,0.07035438115,High
Car,Petrol,5.290600416,27,144877,98.94935028,1.031998998,Highway,Free flow,21.79194345,1.158688868,10.45411254,1017.854274,181.036776,1.285667314,0.1980052553,0.05899668137,0.01956622415,Medium
Car,Petrol,5.632157071,13,120451,70.86195575,0.939486835,City,Free flow,-9.374916943,71.54717297,8.649607805,970.3839049,265.093645,0.3417246934,0.06475726303,0.01852029528,0.06441125255,Medium
Car,Hybrid,2.377956726,24,42186,104.6198831,2.539316592,Rural,Heavy,-4.5966868,14.60683657,18.13115029,1047.296158,245.8428765,1.952632693,0.0154858061,0.03003721638,0.04254836364,Medium
Bus,Petrol,5.292466199,13,253940,61.75101113,0.1496473253,Highway,Moderate,-5.436661529,72.36490221,17.78060179,1010.305173,209.0616056,1.18090932,0.1653495239,0.01643407064,0.05728194427,Medium
Motorcycle,Diesel,4.863920274,24,235354,99.60348026,1.418083043,Rural,Free flow,8.73463038,23.45479926,2.513971107,950.3479425,256.8026195,1.426987312,0.01822644473,0.05042239888,0.014500016,Medium
Truck,Hybrid,5.640199896,27,28093,114.2423088,3.035974705,Rural,Moderate,21.10044784,99.20621088,10.65785601,970.8454551,319.1096484,0.8072408664,0.1951093592,0.01169365936,0.04180513772,High
Truck,Diesel,2.077901623,1,74625,60.14921604,1.773253378,City,Moderate,39.79825152,53.17953821,19.19117968,972.9605496,330.8897304,0.940329607,0.1239916332,0.07083375587,0.08021783969,High
Bus,Petrol,3.800187581,16,226062,72.60020587,3.538560792,City,Moderate,2.703944267,4.1338856,11.97328311,974.7098111,427.8085407,1.491709034,0.09346754066,0.02066661588,0.07978611495,High
Truck,Hybrid,2.227631841,26,22474,73.13610515,1.956106684,City,Free flow,-3.202023425,77.26788775,16.0333684,1005.709307,345.3450949,1.744151868,0.1491898445,0.02840117889,0.06948914886,High
Truck,Diesel,5.085291351,19,270298,93.77218363,4.896287642,City,Heavy,10.73813242,41.00902451,7.467200442,970.560672,441.21854,1.924893593,0.1460090318,0.01131518128,0.09552238601,High
Bus,Electric,0.827685791,3,153136,98.75590082,4.826781435,Highway,Moderate,-2.701228367,60.73212883,7.544979911,991.2792079,345.475868,1.980975272,0.08381958715,0.03109627483,0.06966935445,High
Motorcycle,Petrol,3.737059647,12,252271,3.267517945,3.999203572,City,Moderate,-8.77277287,95.12132228,6.513745667,967.3324968,207.5354208,1.230972634,0.05064875286,0.01337939895,0.0410697175,Medium
Bus,Hybrid,2.563857843,17,224494,88.00314769,4.77195264,Rural,Heavy,18.19795295,51.72697718,0.4369092926,1016.690245,333.8919538,0.2661554866,0.1705336311,0.01862949354,0.07075241433,High
Bus,Diesel,2.477955277,2,160470,94.05782936,1.023891208,Rural,Heavy,33.97862566,80.43763651,18.49703225,1006.870666,378.0588225,1.199024138,0.1851753317,0.09659463418,0.04205047629,High
Motorcycle,Diesel,4.153512884,18,174941,84.05153273,3.754615829,Highway,Heavy,33.04250526,30.27928173,6.992833982,1012.869809,358.5444734,0.488398678,0.1990235673,0.01809894509,0.06441306446,High
Truck,Diesel,5.227719136,4,9646,85.64347912,1.608293167,Highway,Moderate,-4.960571359,71.45210434,7.341759127,1046.740835,432.4605556,1.331843561,0.07901638092,0.08074091203,0.07023764271,High
